,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
83605,2019,TX,48215,48215022702,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.6,36.9,42.3,5474,POINT (-97.97586953 26.12803369),48215022702
83633,2019,TX,48201,48201554600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.1,10.6,13.7,4605,POINT (-95.61884177 30.00225953),48201554600
83646,2019,TX,48201,48201453501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.8,22.1,25.5,6174,POINT (-95.59000143 29.66423664),48201453501
83723,2019,TX,48201,48201451403,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.4,11.1,14.0,3504,POINT (-95.62153667 29.74572788),48201451403
83724,2019,TX,48201,48201532700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.6,23.8,27.6,4820,POINT (-95.48069695 29.876382),48201532700
83839,2019,TX,48215,48215020501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,38.1,33.3,43.0,5232,POINT (-98.26248742 26.20133365),48215020501
83869,2019,TX,48201,48201554801,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.1,14.7,17.7,14076,POINT (-95.59531896 30.04223675),48201554801
83890,2019,TX,48201,48201551400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.8,16.2,19.5,4335,POINT (-95.52299569 29.96271367),48201551400
83898,2019,TX,48201,48201454302,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.2,21.2,25.2,6490,POINT (-95.67006271 29.71492516),48201454302
83911,2019,TX,48215,48215024201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,45.8,43.2,48.4,14553,POINT (-98.46980613 26.36179141),48215024201
83983,2019,TX,48201,48201511100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.2,9.7,13.1,2676,POINT (-95.42664054 29.80844314),48201511100
83997,2019,TX,48201,48201552601,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.9,19.4,22.4,5339,POINT (-95.56546504 29.96278752),48201552601
84010,2019,TX,48201,48201553002,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.3,18.1,22.8,4565,POINT (-95.47923228 30.01138982),48201553002
84046,2019,TX,48215,48215024204,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,36.3,33.5,39.1,4518,POINT (-98.42672539 26.20812034),48215024204
84075,2019,TX,48201,48201522500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,10.6,9.2,12.5,4461,POINT (-95.50126717 29.79003846),48201522500
84138,2019,TX,48229,48229950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,39.3,36.9,41.7,3476,POINT (-105.3864563 31.45620997),48229950300
84153,2019,TX,48217,48217960100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.2,21.7,24.7,4080,POINT (-97.16405224 32.1727936),48217960100
84172,2019,TX,48215,48215021805,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.7,27.7,37.6,8727,POINT (-98.14702289 26.21433262),48215021805
84316,2019,TX,48215,48215023104,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,41.6,38.5,44.6,5283,POINT (-97.92701132 26.191328),48215023104
84319,2019,TX,48201,48201522100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,26.6,23.8,29.6,7445,POINT (-95.53522199 29.81654001),48201522100
84327,2019,TX,48201,48201451002,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,15.9,20.1,5109,POINT (-95.58553788 29.740876),48201451002
84341,2019,TX,48201,48201554903,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,10.9,13.8,11314,POINT (-95.51997982 30.06099761),48201554903
84359,2019,TX,48201,48201534003,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.4,26.0,31.0,2678,POINT (-95.51249498 29.93017407),48201534003
84391,2019,TX,48201,48201542200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.0,16.3,20.0,16532,POINT (-95.74397113 29.85563937),48201542200
84406,2019,TX,48201,48201533802,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,30.4,28.3,32.5,6182,POINT (-95.46739872 29.92792353),48201533802
84449,2019,TX,48215,48215021404,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.0,24.4,31.7,7674,POINT (-98.19474603 26.1656277),48215021404
84470,2019,TX,48221,48221160207,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.5,15.4,19.8,6363,POINT (-97.71198233 32.42572326),48221160207
84506,2019,TX,48221,48221160100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.7,18.6,23.2,4361,POINT (-97.79347567 32.45734004),48221160100
84523,2019,TX,48201,48201554001,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.5,12.8,16.5,3299,POINT (-95.52584526 30.00997786),48201554001
84548,2019,TX,48215,48215023904,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.7,16.2,21.7,8169,POINT (-98.1964413 26.29886793),48215023904
84583,2019,TX,48201,48201453700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.8,27.2,30.5,8194,POINT (-95.60516264 29.68298539),48201453700
84617,2019,TX,48209,48209010303,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,18.3,16.1,21.2,6569,POINT (-97.88509409 29.90789239),48209010303
84623,2019,TX,48201,48201454600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.6,11.3,14.0,4765,POINT (-95.73574997 29.78030635),48201454600
84640,2019,TX,48201,48201532300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.4,19.5,23.4,5520,POINT (-95.50281814 29.8567),48201532300
84653,2019,TX,48221,48221160209,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.0,14.9,19.4,7206,POINT (-97.70866395 32.51279121),48221160209
84741,2019,TX,48201,48201450500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.3,10.4,14.8,2941,POINT (-95.63478496 29.77828834),48201450500
84767,2019,TX,48201,48201550500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.4,23.3,27.6,5665,POINT (-95.44547502 29.95253816),48201550500
84804,2019,TX,48215,48215024402,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,33.4,30.9,35.9,8668,POINT (-98.00609947 26.26206932),48215024402
84829,2019,TX,48201,48201540901,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.6,11.0,14.6,2496,POINT (-95.62447012 29.88974535),48201540901
84832,2019,TX,48201,48201532501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.9,20.6,25.5,8895,POINT (-95.51469435 29.88727168),48201532501
84847,2019,TX,48201,48201530200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.4,14.2,18.8,3373,POINT (-95.42428686 29.8158001),48201530200
84861,2019,TX,48209,48209010909,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,13.7,11.8,16.0,5191,POINT (-97.87948257 30.01701382),48209010909
84864,2019,TX,48231,48231960300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.5,19.7,23.2,4053,POINT (-96.21260665 33.28094939),48231960300
84906,2019,TX,48205,48205950200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.8,18.0,21.8,6062,POINT (-102.602887 35.8400229),48205950200
84994,2019,TX,48201,48201511301,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.2,10.9,13.8,3970,POINT (-95.40545727 29.79725202),48201511301
85047,2019,TX,48215,48215023510,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.5,18.5,24.9,9255,POINT (-98.2187774 26.2804119),48215023510
85051,2019,TX,48209,48209010809,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.0,12.4,15.8,4950,POINT (-98.0369137 30.22280931),48209010809
85064,2019,TX,48201,48201550700,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.2,20.8,25.6,3038,POINT (-95.49711078 29.94245828),48201550700
85096,2019,TX,48215,48215020402,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,17.0,14.2,20.1,8200,POINT (-98.31138611 26.1772429),48215020402
85101,2019,TX,48201,48201450200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.7,9.7,14.1,4872,POINT (-95.57959331 29.77922705),48201450200
85135,2019,TX,48215,48215021202,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.8,19.4,26.6,5051,POINT (-98.2227178 26.16588082),48215021202
85173,2019,TX,48215,48215024113,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,43.4,40.6,46.4,6171,POINT (-98.33194845 26.30497843),48215024113
85197,2019,TX,48201,48201555501,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.7,18.7,22.9,4324,POINT (-95.66541602 30.07838462),48201555501
85201,2019,TX,48201,48201541500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.2,19.2,23.5,5216,POINT (-95.67797006 29.85619293),48201541500
85209,2019,TX,48201,48201452100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.8,15.1,18.7,8823,POINT (-95.58212467 29.72629312),48201452100
85234,2019,TX,48215,48215021304,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.9,28.2,38.0,5612,POINT (-98.23946504 26.08995838),48215021304
85243,2019,TX,48201,48201530400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,38.5,34.7,42.1,2602,POINT (-95.38796254 29.82612337),48201530400
85283,2019,TX,48225,48225950200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.6,24.7,30.9,1422,POINT (-95.64080536 31.24468548),48225950200
85335,2019,TX,48201,48201533500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.7,23.0,28.3,4383,POINT (-95.41851116 29.89281595),48201533500
85369,2019,TX,48201,48201533300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,38.7,35.3,42.1,5880,POINT (-95.42178639 29.8754699),48201533300
85404,2019,TX,48201,48201453000,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.6,29.4,35.7,7857,POINT (-95.57923484 29.69613225),48201453000
85442,2019,TX,48203,48203020104,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.8,22.3,25.4,3829,POINT (-94.22624302 32.60346032),48203020104
85471,2019,TX,48217,48217961400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.2,25.8,28.7,3915,POINT (-96.882724 31.85054515),48217961400
85479,2019,TX,48215,48215024500,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,40.7,38.0,43.2,8018,POINT (-97.96114893 26.29331442),48215024500
85554,2019,TX,48227,48227950801,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.8,22.3,27.4,4183,POINT (-101.4847196 32.21277386),48227950801
85560,2019,TX,48221,48221160302,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.4,18.0,20.9,3822,POINT (-97.9489118 32.47642315),48221160302
85636,2019,TX,48201,48201510300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,9.5,8.3,11.1,5284,POINT (-95.37884626 29.7840902),48201510300
85653,2019,TX,48201,48201452802,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,27.6,24.9,30.5,5949,POINT (-95.60023145 29.69632815),48201452802
85709,2019,TX,48201,48201534201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.9,23.0,29.0,2582,POINT (-95.54810883 29.91164879),48201534201
85741,2019,TX,48201,48201550602,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.0,22.5,27.7,3015,POINT (-95.45943028 29.94412435),48201550602
85799,2019,TX,48209,48209010902,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,14.9,13.8,16.0,10095,POINT (-97.9202656 30.07385489),48209010902
85869,2019,TX,48201,48201511600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.0,20.4,27.9,4641,POINT (-95.37703641 29.80300098),48201511600
85877,2019,TX,48209,48209010805,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.2,9.5,13.3,5738,POINT (-97.97250532 30.17781725),48209010805
85883,2019,TX,48201,48201522401,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.3,18.5,24.3,5259,POINT (-95.54934455 29.79858317),48201522401
85926,2019,TX,48215,48215021803,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,36.6,31.7,41.2,5312,POINT (-98.14670934 26.20097917),48215021803
85929,2019,TX,48201,48201541202,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.3,17.2,21.7,8811,POINT (-95.66095546 29.88835201),48201541202
86016,2019,TX,48211,48211950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.3,18.5,22.4,3807,POINT (-100.2704947 35.83759367),48211950300
86034,2019,TX,48215,48215021201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.4,19.3,26.0,2999,POINT (-98.21938273 26.19501041),48215021201
86038,2019,TX,48231,48231960400,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.6,20.8,24.5,4835,POINT (-96.0965558 33.20483312),48231960400
86047,2019,TX,48215,48215020201,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,34.5,31.8,37.2,7364,POINT (-98.38489651 26.23767183),48215020201
86103,2019,TX,48201,48201541001,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,15.8,14.5,17.1,10368,POINT (-95.63806926 29.91619274),48201541001
86129,2019,TX,48201,48201551600,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.0,21.8,26.3,8294,POINT (-95.56703625 29.92968792),48201551600
86134,2019,TX,48201,48201543100,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.9,19.1,22.8,2155,POINT (-95.85218615 29.96402061),48201543100
86189,2019,TX,48203,48203020604,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,24.2,22.3,26.1,3622,POINT (-94.49766591 32.43202927),48203020604
86281,2019,TX,48201,48201532200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,41.9,38.7,45.0,2790,POINT (-95.48223693 29.8565888),48201532200
86329,2019,TX,48215,48215023507,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,37.2,33.6,40.8,8381,POINT (-98.07938223 26.31033427),48215023507
86331,2019,TX,48215,48215020803,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,20.4,17.2,23.6,4952,POINT (-98.22805001 26.26184329),48215020803
86336,2019,TX,48201,48201520602,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,32.8,28.6,36.9,6272,POINT (-95.49296837 29.80690405),48201520602
86341,2019,TX,48227,48227950300,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,44.3,41.2,47.3,2242,POINT (-101.4881462 32.26560181),48227950300
86424,2019,TX,48201,48201553200,BRFSS,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,23.3,21.8,25.1,6743,POINT (-95.44843903 30.02739845),48201553200
