,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
63677,2019,TX,48167,48167725100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.1,6.6,1886,POINT (-94.8095492 29.29081615),48167725100
63716,2019,TX,48167,48167724600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.3,4.6,1793,POINT (-94.80814167 29.29766673),48167724600
63717,2019,TX,48145,48145000700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.5,8.2,8.7,2765,POINT (-96.98102092 31.10379553),48145000700
63724,2019,TX,48141,48141002300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.8,4863,POINT (-106.4677028 31.78455673),48141002300
63730,2019,TX,48121,48121021731,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,3428,POINT (-97.01270607 33.01227829),48121021731
63747,2019,TX,48157,48157674502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,4.9,16767,POINT (-95.50234768 29.47686657),48157674502
63760,2019,TX,48157,48157671400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.5,8877,POINT (-95.57419123 29.6146032),48157671400
63761,2019,TX,48139,48139060207,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.6,6.0,6300,POINT (-96.77795195 32.5208375),48139060207
63831,2019,TX,48157,48157674300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,5.0,5.3,8794,POINT (-95.57764544 29.5635876),48157674300
63836,2019,TX,48141,48141010600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.1,2.0,2.2,6146,POINT (-106.4414722 31.83706521),48141010600
63847,2019,TX,48123,48123970300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,7.9,8.4,4193,POINT (-97.17639034 29.09216066),48123970300
63850,2019,TX,48139,48139061600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.3,6253,POINT (-96.61683102 32.34168202),48139061600
63886,2019,TX,48167,48167724300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.6,6.1,3104,POINT (-94.78035402 29.30775831),48167724300
63889,2019,TX,48141,48141004303,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.2,6.7,5956,POINT (-106.3510379 31.77793831),48141004303
63907,2019,TX,48141,48141004105,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.7,6.5,3799,POINT (-106.3486086 31.7413665),48141004105
63911,2019,TX,48145,48145000800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.5,6.8,3992,POINT (-96.81199895 31.31304718),48145000800
63916,2019,TX,48167,48167721800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.6,7.3,4540,POINT (-94.94495931 29.48550188),48167721800
63968,2019,TX,48123,48123970200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.2,6.5,5486,POINT (-97.39993631 29.16433985),48123970200
63999,2019,TX,48141,48141010221,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.2,6752,POINT (-106.5926792 31.94215987),48141010221
64023,2019,TX,48157,48157672701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,4.0,4.1,14078,POINT (-95.66263884 29.66542215),48157672701
64077,2019,TX,48183,48183000900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.5,6.1,3143,POINT (-94.78561231 32.49272405),48183000900
64081,2019,TX,48167,48167721300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.1,6.7,4699,POINT (-95.08406429 29.52033796),48167721300
64092,2019,TX,48141,48141002202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.0,5.5,4712,POINT (-106.4841163 31.77045666),48141002202
64093,2019,TX,48157,48157672002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.4,4.7,6279,POINT (-95.58936209 29.64125446),48157672002
64100,2019,TX,48153,48153950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.6,8.1,2622,POINT (-101.3059634 34.18117133),48153950500
64153,2019,TX,48183,48183000700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.3,8.0,5420,POINT (-94.79718688 32.52961714),48183000700
64178,2019,TX,48157,48157670601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.1,8975,POINT (-95.51534836 29.59062661),48157670601
64183,2019,TX,48141,48141010404,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.2,4.5,4726,POINT (-106.2404133 31.603481),48141010404
64216,2019,TX,48141,48141003404,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.5,7.1,6362,POINT (-106.3687899 31.78169861),48141003404
64248,2019,TX,48141,48141003602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.3,5.9,3043,POINT (-106.4072655 31.75642213),48141003602
64255,2019,TX,48167,48167722600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,2097,POINT (-94.9649878 29.38823891),48167722600
64355,2019,TX,48131,48131950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.7,7.0,3178,POINT (-98.51248307 27.52298016),48131950500
64397,2019,TX,48141,48141010336,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.2,3.0,3.3,6638,POINT (-106.2744567 31.74788167),48141010336
64422,2019,TX,48167,48167721100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.9,5.2,10440,POINT (-95.02409272 29.48037536),48167721100
64487,2019,TX,48183,48183001400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,5.0,5.3,4013,POINT (-94.74368076 32.44930752),48183001400
64529,2019,TX,48145,48145000400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,2220,POINT (-96.89251187 31.28718313),48145000400
64532,2019,TX,48157,48157670800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.0,14354,POINT (-95.46691846 29.52324741),48157670800
64570,2019,TX,48147,48147950401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.3,4.7,4510,POINT (-96.20822361 33.58252533),48147950401
64596,2019,TX,48179,48179950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.0,8.6,9.5,4325,POINT (-100.9535323 35.56249388),48179950300
64650,2019,TX,48135,48135002000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.5,3501,POINT (-102.385705 31.82596494),48135002000
64674,2019,TX,48141,48141010334,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.1,3.0,3.3,3469,POINT (-106.1813462 31.62865462),48141010334
64678,2019,TX,48121,48121021735,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.8,2.7,2.9,3553,POINT (-96.98309451 33.00775806),48121021735
64721,2019,TX,48141,48141003701,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.8,6.6,4417,POINT (-106.395212 31.74891205),48141003701
64727,2019,TX,48185,48185180302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.5,8.0,3675,POINT (-95.90312804 30.68657873),48185180302
64773,2019,TX,48181,48181000303,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.8,9.5,10.2,4478,POINT (-96.7100117 33.83751057),48181000303
64789,2019,TX,48157,48157673200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.0,5677,POINT (-95.92962113 29.71746278),48157673200
64840,2019,TX,48167,48167726100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.4,9.0,9.8,2935,POINT (-95.01131977 29.16716733),48167726100
64855,2019,TX,48161,48161000600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,6.9,4938,POINT (-96.23533855 31.59598937),48161000600
64868,2019,TX,48141,48141000205,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,4248,POINT (-106.4123605 31.88646674),48141000205
64869,2019,TX,48157,48157672302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.6,6.1,9225,POINT (-95.63107628 29.64324607),48157672302
64902,2019,TX,48157,48157670700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.0,3382,POINT (-95.46558384 29.56409258),48157670700
64906,2019,TX,48141,48141003902,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.8,2854,POINT (-106.3251726 31.68606103),48141003902
64957,2019,TX,48187,48187210300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,6221,POINT (-97.97521374 29.56513176),48187210300
64961,2019,TX,48163,48163950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,3.9,4.2,6343,POINT (-99.24761435 28.94882671),48163950200
65020,2019,TX,48141,48141010325,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.3,3.1,3.4,8377,POINT (-106.2764147 31.79872909),48141010325
65059,2019,TX,48167,48167720100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.3,8.0,5874,POINT (-95.20973615 29.54327343),48167720100
65106,2019,TX,48141,48141010211,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,2930,POINT (-106.4709618 31.93732032),48141010211
65108,2019,TX,48139,48139060212,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.2,4092,POINT (-96.82818716 32.43983481),48139060212
65128,2019,TX,48121,48121021900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,5.0,4609,POINT (-96.85226162 33.12902731),48121021900
65166,2019,TX,48135,48135002900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.3,6.9,3368,POINT (-102.3078939 31.88630587),48135002900
65183,2019,TX,48135,48135001900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.3,5076,POINT (-102.3610282 31.83639238),48135001900
65257,2019,TX,48141,48141010213,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.3,5740,POINT (-106.5336376 31.88820381),48141010213
65260,2019,TX,48141,48141002900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.6,5.2,1552,POINT (-106.4477181 31.7704333),48141002900
65309,2019,TX,48141,48141001002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.4,6.1,3845,POINT (-106.450559 31.80046366),48141001002
65314,2019,TX,48125,48125950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.6,8.0,2444,POINT (-100.7788666 33.61660416),48125950300
65322,2019,TX,48141,48141010207,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.7,4803,POINT (-106.3760738 31.96958967),48141010207
65340,2019,TX,48167,48167722001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.5,5486,POINT (-94.91208825 29.42025294),48167722001
65373,2019,TX,48141,48141010501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.3,4291,POINT (-106.2152638 31.53295291),48141010501
65432,2019,TX,48141,48141001203,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.1,5.7,968,POINT (-106.5621688 31.82329484),48141001203
65494,2019,TX,48141,48141003801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.7,6.4,5799,POINT (-106.3711694 31.72552914),48141003801
65496,2019,TX,48143,48143950600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.7,3153,POINT (-98.18588028 32.21413948),48143950600
65524,2019,TX,48167,48167725900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.4,5.9,2214,POINT (-94.86297419 29.26406522),48167725900
65535,2019,TX,48141,48141001111,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.2,4811,POINT (-106.5015391 31.82771978),48141001111
65563,2019,TX,48139,48139060500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,3196,POINT (-96.86033018 32.38747792),48139060500
65709,2019,TX,48139,48139060802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.5,5978,POINT (-97.03835604 32.43418559),48139060802
65829,2019,TX,48141,48141000108,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.5,2505,POINT (-106.4013604 31.919597),48141000108
65849,2019,TX,48141,48141004310,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.7,5269,POINT (-106.3443633 31.7930367),48141004310
65861,2019,TX,48141,48141003402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.6,4.9,6496,POINT (-106.3968277 31.78892448),48141003402
65879,2019,TX,48121,48121021749,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.4,3302,POINT (-97.10219794 33.05513172),48121021749
65946,2019,TX,48167,48167720400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.6,5923,POINT (-95.19595129 29.48346417),48167720400
65968,2019,TX,48157,48157673902,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.4,5679,POINT (-95.64787606 29.59442214),48157673902
65980,2019,TX,48157,48157671100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.1,5.3,8174,POINT (-95.54804555 29.5924182),48157671100
65993,2019,TX,48135,48135001700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.6,7.2,6069,POINT (-102.3363637 31.86899436),48135001700
66016,2019,TX,48141,48141010102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,1.2,1.2,1.3,4799,POINT (-106.4189832 31.81662717),48141010102
66027,2019,TX,48141,48141010322,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.5,3.8,4861,POINT (-106.2936572 31.79724244),48141010322
66049,2019,TX,48167,48167723800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.9,8.6,9.1,4098,POINT (-94.94358883 29.33183909),48167723800
66098,2019,TX,48157,48157674400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.1,10074,POINT (-95.60496177 29.54499781),48157674400
66217,2019,TX,48201,48201210100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.1,2.0,2.2,9652,POINT (-95.35172548 29.76706758),48201210100
66224,2019,TX,48201,48201431301,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.2,4516,POINT (-95.49822911 29.74395125),48201431301
66246,2019,TX,48201,48201310100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.7,3.6,3.8,5884,POINT (-95.34339808 29.75454988),48201310100
66303,2019,TX,48201,48201333202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.7,3.6,3.9,5674,POINT (-95.26466264 29.66000642),48201333202
66307,2019,TX,48201,48201220600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.6,3.9,3894,POINT (-95.36688604 29.84179319),48201220600
66317,2019,TX,48201,48201330900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,7886,POINT (-95.40257098 29.61314562),48201330900
66330,2019,TX,48201,48201220700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.4,6317,POINT (-95.3496508 29.83428506),48201220700
66348,2019,TX,48201,48201313900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.6,2.5,2.6,4495,POINT (-95.38389793 29.69196189),48201313900
66370,2019,TX,48201,48201321900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.5,5855,POINT (-95.22487725 29.69576132),48201321900
66404,2019,TX,48201,48201431802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.2,5.7,3695,POINT (-95.46133276 29.74737112),48201431802
66437,2019,TX,48201,48201222402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.8,4.1,5906,POINT (-95.38848266 29.90912766),48201222402
66440,2019,TX,48201,48201312900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.7,5.3,3941,POINT (-95.36285116 29.71448822),48201312900
66445,2019,TX,48201,48201331601,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.2,5.7,6458,POINT (-95.34817387 29.6282801),48201331601
66528,2019,TX,48201,48201322800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.6,6414,POINT (-95.18114275 29.70612403),48201322800
66553,2019,TX,48201,48201410402,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,2556,POINT (-95.39871938 29.74749635),48201410402
66567,2019,TX,48201,48201310600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.8,4.2,6025,POINT (-95.32483052 29.73253646),48201310600
66597,2019,TX,48201,48201231300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,4254,POINT (-95.2716696 29.85767797),48201231300
66603,2019,TX,48201,48201253900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.1,6.8,4416,POINT (-94.9346069 29.75096291),48201253900
66652,2019,TX,48201,48201431700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.0,9.5,10.5,4591,POINT (-95.46759008 29.75819852),48201431700
